"i","date","hits","keyword","geo","gprop","category"
2,2016-01-02 23:00:00,8,"donate","GB","web",0
2,2016-01-09 23:00:00,7,"donate","GB","web",0
2,2016-01-16 23:00:00,7,"donate","GB","web",0
2,2016-01-23 23:00:00,7,"donate","GB","web",0
2,2016-01-30 23:00:00,7,"donate","GB","web",0
2,2016-02-06 23:00:00,7,"donate","GB","web",0
2,2016-02-13 23:00:00,6,"donate","GB","web",0
2,2016-02-20 23:00:00,7,"donate","GB","web",0
2,2016-02-27 23:00:00,6,"donate","GB","web",0
2,2016-03-05 23:00:00,7,"donate","GB","web",0
2,2016-03-12 23:00:00,10,"donate","GB","web",0
2,2016-03-19 23:00:00,7,"donate","GB","web",0
2,2016-03-26 23:00:00,6,"donate","GB","web",0
2,2016-04-02 22:00:00,6,"donate","GB","web",0
2,2016-04-09 22:00:00,5,"donate","GB","web",0
2,2016-04-16 22:00:00,7,"donate","GB","web",0
2,2016-04-23 22:00:00,6,"donate","GB","web",0
2,2016-04-30 22:00:00,6,"donate","GB","web",0
2,2016-05-07 22:00:00,5,"donate","GB","web",0
2,2016-05-14 22:00:00,6,"donate","GB","web",0
2,2016-05-21 22:00:00,6,"donate","GB","web",0
2,2016-05-28 22:00:00,6,"donate","GB","web",0
2,2016-06-04 22:00:00,6,"donate","GB","web",0
2,2016-06-11 22:00:00,8,"donate","GB","web",0
2,2016-06-18 22:00:00,6,"donate","GB","web",0
2,2016-06-25 22:00:00,6,"donate","GB","web",0
2,2016-07-02 22:00:00,6,"donate","GB","web",0
2,2016-07-09 22:00:00,7,"donate","GB","web",0
2,2016-07-16 22:00:00,6,"donate","GB","web",0
2,2016-07-23 22:00:00,6,"donate","GB","web",0
2,2016-07-30 22:00:00,7,"donate","GB","web",0
2,2016-08-06 22:00:00,6,"donate","GB","web",0
2,2016-08-13 22:00:00,7,"donate","GB","web",0
2,2016-08-20 22:00:00,7,"donate","GB","web",0
2,2016-08-27 22:00:00,7,"donate","GB","web",0
2,2016-09-03 22:00:00,9,"donate","GB","web",0
2,2016-09-10 22:00:00,8,"donate","GB","web",0
2,2016-09-17 22:00:00,6,"donate","GB","web",0
2,2016-09-24 22:00:00,7,"donate","GB","web",0
2,2016-10-01 22:00:00,7,"donate","GB","web",0
2,2016-10-08 22:00:00,6,"donate","GB","web",0
2,2016-10-15 22:00:00,8,"donate","GB","web",0
2,2016-10-22 22:00:00,7,"donate","GB","web",0
2,2016-10-29 22:00:00,6,"donate","GB","web",0
2,2016-11-05 23:00:00,6,"donate","GB","web",0
2,2016-11-12 23:00:00,11,"donate","GB","web",0
2,2016-11-19 23:00:00,7,"donate","GB","web",0
2,2016-11-26 23:00:00,9,"donate","GB","web",0
2,2016-12-03 23:00:00,8,"donate","GB","web",0
2,2016-12-10 23:00:00,11,"donate","GB","web",0
2,2016-12-17 23:00:00,10,"donate","GB","web",0
2,2016-12-24 23:00:00,7,"donate","GB","web",0
2,2016-12-31 23:00:00,7,"donate","GB","web",0
2,2017-01-07 23:00:00,6,"donate","GB","web",0
2,2017-01-14 23:00:00,6,"donate","GB","web",0
2,2017-01-21 23:00:00,6,"donate","GB","web",0
2,2017-01-28 23:00:00,7,"donate","GB","web",0
2,2017-02-04 23:00:00,7,"donate","GB","web",0
2,2017-02-11 23:00:00,7,"donate","GB","web",0
2,2017-02-18 23:00:00,6,"donate","GB","web",0
2,2017-02-25 23:00:00,7,"donate","GB","web",0
2,2017-03-04 23:00:00,6,"donate","GB","web",0
2,2017-03-11 23:00:00,7,"donate","GB","web",0
2,2017-03-18 23:00:00,10,"donate","GB","web",0
